...1,participant,Sub_ID,Gender,Age,CorrectAns,BlockType,response_training_2.rt,trial_n,block_n,run_n,block_type_n,AQ_score,social_interaction_spontaneity,communication_reciprocity,social_dimensions,AQ_group,med_split
255,anfi01,anfi01,female,21,TRUE,social,1.1604,60,3,2,2,9,1,3,4,median,Low AQ
256,anfi01,anfi01,female,21,TRUE,social,1.1265,61,3,3,2,9,1,3,4,median,Low AQ
257,anfi01,anfi01,female,21,TRUE,social,1.1672,62,3,3,2,9,1,3,4,median,Low AQ
258,anfi01,anfi01,female,21,TRUE,social,0.5724,63,3,3,2,9,1,3,4,median,Low AQ
259,anfi01,anfi01,female,21,TRUE,social,2.2197,23,1,5,1,9,1,3,4,median,Low AQ
260,anfi01,anfi01,female,21,TRUE,social,1.8454,24,1,5,1,9,1,3,4,median,Low AQ
261,anfi01,anfi01,female,21,FALSE,nonsocial,1.8854,25,2,0,1,9,1,3,4,median,Low AQ
262,anfi01,anfi01,female,21,FALSE,nonsocial,1.9182,26,2,0,1,9,1,3,4,median,Low AQ
263,anfi01,anfi01,female,21,FALSE,nonsocial,3.0104,27,2,0,1,9,1,3,4,median,Low AQ
264,anfi01,anfi01,female,21,TRUE,social,0.9265,69,3,5,2,9,1,3,4,median,Low AQ
265,anfi01,anfi01,female,21,TRUE,social,1.2753,70,3,5,2,9,1,3,4,median,Low AQ
266,anfi01,anfi01,female,21,TRUE,social,0.9245,71,3,5,2,9,1,3,4,median,Low AQ
267,anfi01,anfi01,female,21,TRUE,social,0.6347,72,3,5,2,9,1,3,4,median,Low AQ
268,anfi01,anfi01,female,21,FALSE,nonsocial,2.222,73,4,0,2,9,1,3,4,median,Low AQ
269,anfi01,anfi01,female,21,FALSE,nonsocial,0.8747,74,4,0,2,9,1,3,4,median,Low AQ
270,anfi01,anfi01,female,21,FALSE,nonsocial,0.4939,75,4,0,2,9,1,3,4,median,Low AQ
271,anfi01,anfi01,female,21,FALSE,nonsocial,0.6557,76,4,0,2,9,1,3,4,median,Low AQ
272,anfi01,anfi01,female,21,FALSE,nonsocial,2.7761,77,4,1,2,9,1,3,4,median,Low AQ
273,anfi01,anfi01,female,21,TRUE,nonsocial,0.8191,78,4,1,2,9,1,3,4,median,Low AQ
274,anfi01,anfi01,female,21,TRUE,nonsocial,0.717,79,4,1,2,9,1,3,4,median,Low AQ
275,anfi01,anfi01,female,21,TRUE,nonsocial,0.6355,80,4,1,2,9,1,3,4,median,Low AQ
276,anfi01,anfi01,female,21,TRUE,nonsocial,2.0985,81,4,2,2,9,1,3,4,median,Low AQ
277,anfi01,anfi01,female,21,TRUE,nonsocial,1.3796,82,4,2,2,9,1,3,4,median,Low AQ
278,anfi01,anfi01,female,21,TRUE,nonsocial,0.9817,83,4,2,2,9,1,3,4,median,Low AQ
279,anfi01,anfi01,female,21,TRUE,social,1.3151,13,1,3,1,9,1,3,4,median,Low AQ
280,anfi01,anfi01,female,21,TRUE,social,2.5565,14,1,3,1,9,1,3,4,median,Low AQ
281,anfi01,anfi01,female,21,TRUE,social,4.2352,11,1,2,1,9,1,3,4,median,Low AQ
282,anfi01,anfi01,female,21,TRUE,social,1.1052,12,1,2,1,9,1,3,4,median,Low AQ
283,anfi01,anfi01,female,21,TRUE,nonsocial,0.9386,91,4,4,2,9,1,3,4,median,Low AQ
284,anfi01,anfi01,female,21,TRUE,nonsocial,0.4532,92,4,4,2,9,1,3,4,median,Low AQ
285,anfi01,anfi01,female,21,TRUE,social,0.6949,15,1,3,1,9,1,3,4,median,Low AQ
286,anfi01,anfi01,female,21,TRUE,social,0.5798,68,3,4,2,9,1,3,4,median,Low AQ
287,anfi01,anfi01,female,21,TRUE,nonsocial,2.0037,93,4,5,2,9,1,3,4,median,Low AQ
288,anfi01,anfi01,female,21,TRUE,social,2.0071,67,3,4,2,9,1,3,4,median,Low AQ
289,ango96,ango96,female,26,TRUE,social,0.9269,72,3,5,2,3,0,2,2,Q1,Low AQ
290,ango96,ango96,female,26,TRUE,nonsocial,1.3302,73,4,0,2,3,0,2,2,Q1,Low AQ
291,ango96,ango96,female,26,TRUE,nonsocial,1.0046,76,4,0,2,3,0,2,2,Q1,Low AQ
292,ango96,ango96,female,26,TRUE,nonsocial,2.7292,77,4,1,2,3,0,2,2,Q1,Low AQ
293,ango96,ango96,female,26,TRUE,nonsocial,1.01,74,4,0,2,3,0,2,2,Q1,Low AQ
294,ango96,ango96,female,26,FALSE,nonsocial,0.7644,75,4,0,2,3,0,2,2,Q1,Low AQ
295,ango96,ango96,female,26,TRUE,social,0.7508,2,1,0,1,3,0,2,2,Q1,Low AQ
296,ango96,ango96,female,26,TRUE,social,0.6864,3,1,0,1,3,0,2,2,Q1,Low AQ
297,ango96,ango96,female,26,TRUE,social,0.5788,4,1,0,1,3,0,2,2,Q1,Low AQ
298,ango96,ango96,female,26,TRUE,social,1.1597,5,1,1,1,3,0,2,2,Q1,Low AQ
299,ango96,ango96,female,26,TRUE,social,0.735,6,1,1,1,3,0,2,2,Q1,Low AQ
300,ango96,ango96,female,26,FALSE,social,1.2134,7,1,1,1,3,0,2,2,Q1,Low AQ
301,ango96,ango96,female,26,FALSE,social,0.6176,8,1,1,1,3,0,2,2,Q1,Low AQ
302,ango96,ango96,female,26,TRUE,social,1.1026,9,1,2,1,3,0,2,2,Q1,Low AQ
303,ango96,ango96,female,26,TRUE,social,0.6933,1,1,0,1,3,0,2,2,Q1,Low AQ
304,ango96,ango96,female,26,FALSE,social,0.7454,57,3,2,2,3,0,2,2,Q1,Low AQ
305,ango96,ango96,female,26,TRUE,social,1.2464,58,3,2,2,3,0,2,2,Q1,Low AQ
306,ango96,ango96,female,26,TRUE,social,1.3889,59,3,2,2,3,0,2,2,Q1,Low AQ
307,ango96,ango96,female,26,TRUE,social,1.2563,60,3,2,2,3,0,2,2,Q1,Low AQ
308,ango96,ango96,female,26,TRUE,social,1.0785,61,3,3,2,3,0,2,2,Q1,Low AQ
309,ango96,ango96,female,26,FALSE,social,0.9082,62,3,3,2,3,0,2,2,Q1,Low AQ
310,ango96,ango96,female,26,TRUE,social,0.8345,63,3,3,2,3,0,2,2,Q1,Low AQ
311,ango96,ango96,female,26,TRUE,social,0.7425,64,3,3,2,3,0,2,2,Q1,Low AQ
312,ango96,ango96,female,26,TRUE,social,0.7751,10,1,2,1,3,0,2,2,Q1,Low AQ
313,ango96,ango96,female,26,TRUE,social,1.0687,11,1,2,1,3,0,2,2,Q1,Low AQ
314,ango96,ango96,female,26,FALSE,social,1.0106,12,1,2,1,3,0,2,2,Q1,Low AQ
315,ango96,ango96,female,26,TRUE,social,0.8371,68,3,4,2,3,0,2,2,Q1,Low AQ
316,ango96,ango96,female,26,TRUE,social,1.4837,69,3,5,2,3,0,2,2,Q1,Low AQ
317,ango96,ango96,female,26,TRUE,social,0.7484,70,3,5,2,3,0,2,2,Q1,Low AQ
318,ango96,ango96,female,26,TRUE,social,1.3965,71,3,5,2,3,0,2,2,Q1,Low AQ
319,ango96,ango96,female,26,FALSE,nonsocial,1.8589,29,2,1,1,3,0,2,2,Q1,Low AQ
320,ango96,ango96,female,26,FALSE,nonsocial,1.2246,30,2,1,1,3,0,2,2,Q1,Low AQ
321,ango96,ango96,female,26,FALSE,nonsocial,0.6631,31,2,1,1,3,0,2,2,Q1,Low AQ
322,ango96,ango96,female,26,FALSE,nonsocial,0.7712,32,2,1,1,3,0,2,2,Q1,Low AQ
323,ango96,ango96,female,26,FALSE,nonsocial,1.1975,33,2,2,1,3,0,2,2,Q1,Low AQ
324,ango96,ango96,female,26,TRUE,nonsocial,2.4745,34,2,2,1,3,0,2,2,Q1,Low AQ
325,ango96,ango96,female,26,TRUE,social,1.126,65,3,4,2,3,0,2,2,Q1,Low AQ
326,ango96,ango96,female,26,TRUE,social,0.7322,66,3,4,2,3,0,2,2,Q1,Low AQ
327,ango96,ango96,female,26,TRUE,social,0.9692,67,3,4,2,3,0,2,2,Q1,Low AQ
328,ango96,ango96,female,26,TRUE,nonsocial,1.8357,80,4,1,2,3,0,2,2,Q1,Low AQ
329,ango96,ango96,female,26,TRUE,nonsocial,1.46,81,4,2,2,3,0,2,2,Q1,Low AQ
330,ango96,ango96,female,26,FALSE,nonsocial,1.384,42,2,4,1,3,0,2,2,Q1,Low AQ
331,ango96,ango96,female,26,FALSE,nonsocial,1.4123000000000001,43,2,4,1,3,0,2,2,Q1,Low AQ
332,ango96,ango96,female,26,TRUE,nonsocial,2.2649,44,2,4,1,3,0,2,2,Q1,Low AQ
333,ango96,ango96,female,26,TRUE,nonsocial,1.6357,45,2,5,1,3,0,2,2,Q1,Low AQ
334,ango96,ango96,female,26,FALSE,nonsocial,1.3543,46,2,5,1,3,0,2,2,Q1,Low AQ
335,ango96,ango96,female,26,FALSE,nonsocial,0.969,47,2,5,1,3,0,2,2,Q1,Low AQ
336,ango96,ango96,female,26,TRUE,nonsocial,1.21,48,2,5,1,3,0,2,2,Q1,Low AQ
337,ango96,ango96,female,26,TRUE,social,1.5772,49,3,0,2,3,0,2,2,Q1,Low AQ
338,ango96,ango96,female,26,TRUE,social,1.3132,50,3,0,2,3,0,2,2,Q1,Low AQ
339,ango96,ango96,female,26,FALSE,nonsocial,1.4124,89,4,4,2,3,0,2,2,Q1,Low AQ
340,ango96,ango96,female,26,FALSE,nonsocial,2.0207,90,4,4,2,3,0,2,2,Q1,Low AQ
341,ango96,ango96,female,26,TRUE,nonsocial,1.085,91,4,4,2,3,0,2,2,Q1,Low AQ
342,ango96,ango96,female,26,FALSE,social,1.2858,13,1,3,1,3,0,2,2,Q1,Low AQ
343,ango96,ango96,female,26,TRUE,social,0.8478,56,3,1,2,3,0,2,2,Q1,Low AQ
344,ango96,ango96,female,26,TRUE,social,0.9152,14,1,3,1,3,0,2,2,Q1,Low AQ
345,ango96,ango96,female,26,FALSE,social,1.2002,15,1,3,1,3,0,2,2,Q1,Low AQ
346,ango96,ango96,female,26,TRUE,social,1.5447,16,1,3,1,3,0,2,2,Q1,Low AQ
347,ango96,ango96,female,26,TRUE,social,0.9802,17,1,4,1,3,0,2,2,Q1,Low AQ
348,ango96,ango96,female,26,TRUE,social,0.6155,18,1,4,1,3,0,2,2,Q1,Low AQ
349,ango96,ango96,female,26,FALSE,social,1.206,19,1,4,1,3,0,2,2,Q1,Low AQ
350,ango96,ango96,female,26,TRUE,social,0.9411,20,1,4,1,3,0,2,2,Q1,Low AQ
351,ango96,ango96,female,26,FALSE,social,0.8319,21,1,5,1,3,0,2,2,Q1,Low AQ
352,ango96,ango96,female,26,TRUE,social,0.7152,22,1,5,1,3,0,2,2,Q1,Low AQ
353,ango96,ango96,female,26,TRUE,social,0.4086,23,1,5,1,3,0,2,2,Q1,Low AQ
354,ango96,ango96,female,26,TRUE,social,0.949,24,1,5,1,3,0,2,2,Q1,Low AQ
355,ango96,ango96,female,26,FALSE,nonsocial,1.1705,25,2,0,1,3,0,2,2,Q1,Low AQ
356,ango96,ango96,female,26,TRUE,nonsocial,0.6567,26,2,0,1,3,0,2,2,Q1,Low AQ
357,ango96,ango96,female,26,FALSE,nonsocial,1.008,27,2,0,1,3,0,2,2,Q1,Low AQ
358,ango96,ango96,female,26,TRUE,nonsocial,0.9788,28,2,0,1,3,0,2,2,Q1,Low AQ
359,ango96,ango96,female,26,FALSE,nonsocial,2.7586,94,4,5,2,3,0,2,2,Q1,Low AQ
360,ango96,ango96,female,26,FALSE,nonsocial,1.5306,82,4,2,2,3,0,2,2,Q1,Low AQ
361,ango96,ango96,female,26,FALSE,nonsocial,1.8348,83,4,2,2,3,0,2,2,Q1,Low AQ
362,ango96,ango96,female,26,TRUE,nonsocial,1.4475,84,4,2,2,3,0,2,2,Q1,Low AQ
363,ango96,ango96,female,26,FALSE,nonsocial,0.9817,85,4,3,2,3,0,2,2,Q1,Low AQ
364,ango96,ango96,female,26,TRUE,nonsocial,0.7203,86,4,3,2,3,0,2,2,Q1,Low AQ
365,ango96,ango96,female,26,TRUE,nonsocial,0.9695,35,2,2,1,3,0,2,2,Q1,Low AQ
366,ango96,ango96,female,26,TRUE,nonsocial,1.0668,78,4,1,2,3,0,2,2,Q1,Low AQ
367,ango96,ango96,female,26,TRUE,nonsocial,1.8985,79,4,1,2,3,0,2,2,Q1,Low AQ
368,ango96,ango96,female,26,FALSE,nonsocial,1.2915,38,2,3,1,3,0,2,2,Q1,Low AQ
369,ango96,ango96,female,26,FALSE,nonsocial,1.1714,39,2,3,1,3,0,2,2,Q1,Low AQ
370,ango96,ango96,female,26,TRUE,nonsocial,0.8459,40,2,3,1,3,0,2,2,Q1,Low AQ
371,ango96,ango96,female,26,FALSE,nonsocial,0.8266,41,2,4,1,3,0,2,2,Q1,Low AQ
372,ango96,ango96,female,26,TRUE,nonsocial,0.6086,93,4,5,2,3,0,2,2,Q1,Low AQ
373,ango96,ango96,female,26,FALSE,nonsocial,1.8589,95,4,5,2,3,0,2,2,Q1,Low AQ
374,ango96,ango96,female,26,FALSE,nonsocial,2.1106,96,4,5,2,3,0,2,2,Q1,Low AQ
375,ango96,ango96,female,26,FALSE,nonsocial,1.3432,88,4,3,2,3,0,2,2,Q1,Low AQ
376,ango96,ango96,female,26,TRUE,social,0.8422,51,3,0,2,3,0,2,2,Q1,Low AQ
377,ango96,ango96,female,26,TRUE,social,0.5176,52,3,0,2,3,0,2,2,Q1,Low AQ
378,ango96,ango96,female,26,FALSE,nonsocial,1.5885,87,4,3,2,3,0,2,2,Q1,Low AQ
379,ango96,ango96,female,26,FALSE,social,1.3375,54,3,1,2,3,0,2,2,Q1,Low AQ
380,ango96,ango96,female,26,TRUE,social,0.8745,55,3,1,2,3,0,2,2,Q1,Low AQ
381,ango96,ango96,female,26,FALSE,nonsocial,0.5402,36,2,2,1,3,0,2,2,Q1,Low AQ
382,ango96,ango96,female,26,TRUE,social,1.4291,53,3,1,2,3,0,2,2,Q1,Low AQ
383,ango96,ango96,female,26,TRUE,nonsocial,2.8933,92,4,4,2,3,0,2,2,Q1,Low AQ
384,ango96,ango96,female,26,FALSE,nonsocial,1.9662,37,2,3,1,3,0,2,2,Q1,Low AQ
385,anpe97,anpe97,female,25,TRUE,nonsocial,0.9498,16,1,3,1,15,7,2,9,Q3,High AQ
386,anpe97,anpe97,female,25,TRUE,nonsocial,1.0779,17,1,4,1,15,7,2,9,Q3,High AQ
387,anpe97,anpe97,female,25,TRUE,nonsocial,0.7764,15,1,3,1,15,7,2,9,Q3,High AQ
388,anpe97,anpe97,female,25,TRUE,social,0.9038,86,4,3,2,15,7,2,9,Q3,High AQ
389,anpe97,anpe97,female,25,TRUE,nonsocial,0.8228,18,1,4,1,15,7,2,9,Q3,High AQ
390,anpe97,anpe97,female,25,TRUE,nonsocial,1.0384,14,1,3,1,15,7,2,9,Q3,High AQ
391,anpe97,anpe97,female,25,TRUE,social,1.6745,89,4,4,2,15,7,2,9,Q3,High AQ
392,anpe97,anpe97,female,25,TRUE,social,0.9906,90,4,4,2,15,7,2,9,Q3,High AQ
393,anpe97,anpe97,female,25,TRUE,nonsocial,1.5146,13,1,3,1,15,7,2,9,Q3,High AQ
394,anpe97,anpe97,female,25,TRUE,social,1.5031,88,4,3,2,15,7,2,9,Q3,High AQ
395,anpe97,anpe97,female,25,TRUE,social,0.8844,93,4,5,2,15,7,2,9,Q3,High AQ
396,anpe97,anpe97,female,25,TRUE,social,1.1222,94,4,5,2,15,7,2,9,Q3,High AQ
397,anpe97,anpe97,female,25,TRUE,social,1.0711,87,4,3,2,15,7,2,9,Q3,High AQ
398,anpe97,anpe97,female,25,TRUE,social,1.2379,27,2,0,1,15,7,2,9,Q3,High AQ
399,anpe97,anpe97,female,25,TRUE,nonsocial,3.2415,12,1,2,1,15,7,2,9,Q3,High AQ
400,anpe97,anpe97,female,25,FALSE,nonsocial,0.7871,54,3,1,2,15,7,2,9,Q3,High AQ
401,anpe97,anpe97,female,25,TRUE,nonsocial,1.5955,55,3,1,2,15,7,2,9,Q3,High AQ
402,anpe97,anpe97,female,25,FALSE,nonsocial,0.5232,56,3,1,2,15,7,2,9,Q3,High AQ
403,anpe97,anpe97,female,25,TRUE,nonsocial,1.9524,57,3,2,2,15,7,2,9,Q3,High AQ
404,anpe97,anpe97,female,25,FALSE,nonsocial,2.0907,58,3,2,2,15,7,2,9,Q3,High AQ
405,anpe97,anpe97,female,25,FALSE,nonsocial,3.8623,59,3,2,2,15,7,2,9,Q3,High AQ
406,anpe97,anpe97,female,25,TRUE,social,1.076,91,4,4,2,15,7,2,9,Q3,High AQ
407,anpe97,anpe97,female,25,TRUE,social,1.3576,92,4,4,2,15,7,2,9,Q3,High AQ
408,anpe97,anpe97,female,25,TRUE,nonsocial,1.0713,23,1,5,1,15,7,2,9,Q3,High AQ
409,anpe97,anpe97,female,25,FALSE,nonsocial,0.8678,24,1,5,1,15,7,2,9,Q3,High AQ
410,anpe97,anpe97,female,25,TRUE,social,2.1526,95,4,5,2,15,7,2,9,Q3,High AQ
411,anpe97,anpe97,female,25,TRUE,social,1.1536,96,4,5,2,15,7,2,9,Q3,High AQ
412,anpe97,anpe97,female,25,TRUE,nonsocial,0.6757,67,3,4,2,15,7,2,9,Q3,High AQ
413,anpe97,anpe97,female,25,FALSE,social,1.0966,28,2,0,1,15,7,2,9,Q3,High AQ
414,anpe97,anpe97,female,25,TRUE,social,1.048,29,2,1,1,15,7,2,9,Q3,High AQ
415,anpe97,anpe97,female,25,TRUE,social,3.6392,30,2,1,1,15,7,2,9,Q3,High AQ
416,anpe97,anpe97,female,25,TRUE,social,0.8752,31,2,1,1,15,7,2,9,Q3,High AQ
417,anpe97,anpe97,female,25,FALSE,social,1.5932,32,2,1,1,15,7,2,9,Q3,High AQ
418,anpe97,anpe97,female,25,FALSE,social,1.4844,33,2,2,1,15,7,2,9,Q3,High AQ
419,anpe97,anpe97,female,25,TRUE,social,3.1939,34,2,2,1,15,7,2,9,Q3,High AQ
420,anpe97,anpe97,female,25,FALSE,social,2.4252,35,2,2,1,15,7,2,9,Q3,High AQ
421,anpe97,anpe97,female,25,TRUE,social,1.1124,36,2,2,1,15,7,2,9,Q3,High AQ
422,anpe97,anpe97,female,25,FALSE,social,2.8885,37,2,3,1,15,7,2,9,Q3,High AQ
423,anpe97,anpe97,female,25,FALSE,social,1.3401,25,2,0,1,15,7,2,9,Q3,High AQ
424,anpe97,anpe97,female,25,FALSE,social,1.1864,26,2,0,1,15,7,2,9,Q3,High AQ
425,anpe97,anpe97,female,25,FALSE,social,1.7617,83,4,2,2,15,7,2,9,Q3,High AQ
426,anpe97,anpe97,female,25,TRUE,social,1.3368,84,4,2,2,15,7,2,9,Q3,High AQ
427,anpe97,anpe97,female,25,TRUE,social,1.0946,85,4,3,2,15,7,2,9,Q3,High AQ
428,anpe97,anpe97,female,25,FALSE,nonsocial,0.7404,1,1,0,1,15,7,2,9,Q3,High AQ
429,anpe97,anpe97,female,25,TRUE,nonsocial,1.1862,2,1,0,1,15,7,2,9,Q3,High AQ
430,anpe97,anpe97,female,25,TRUE,nonsocial,1.4114,3,1,0,1,15,7,2,9,Q3,High AQ
431,anpe97,anpe97,female,25,TRUE,nonsocial,1.2237,4,1,0,1,15,7,2,9,Q3,High AQ
432,anpe97,anpe97,female,25,FALSE,nonsocial,2.1466,5,1,1,1,15,7,2,9,Q3,High AQ
433,anpe97,anpe97,female,25,TRUE,nonsocial,1.6102,6,1,1,1,15,7,2,9,Q3,High AQ
434,anpe97,anpe97,female,25,TRUE,nonsocial,1.0956,7,1,1,1,15,7,2,9,Q3,High AQ
435,anpe97,anpe97,female,25,TRUE,nonsocial,2.9147,8,1,1,1,15,7,2,9,Q3,High AQ
436,anpe97,anpe97,female,25,TRUE,nonsocial,2.3257,9,1,2,1,15,7,2,9,Q3,High AQ
437,anpe97,anpe97,female,25,TRUE,nonsocial,0.8841,10,1,2,1,15,7,2,9,Q3,High AQ
438,anpe97,anpe97,female,25,TRUE,nonsocial,0.9244,11,1,2,1,15,7,2,9,Q3,High AQ
439,anpe97,anpe97,female,25,TRUE,nonsocial,3.3832,53,3,1,2,15,7,2,9,Q3,High AQ
440,anpe97,anpe97,female,25,TRUE,nonsocial,0.54990000000000006,68,3,4,2,15,7,2,9,Q3,High AQ
441,anpe97,anpe97,female,25,TRUE,nonsocial,2.4014,69,3,5,2,15,7,2,9,Q3,High AQ
442,anpe97,anpe97,female,25,TRUE,nonsocial,1.1912,70,3,5,2,15,7,2,9,Q3,High AQ
443,anpe97,anpe97,female,25,TRUE,nonsocial,1.5049,71,3,5,2,15,7,2,9,Q3,High AQ
444,anpe97,anpe97,female,25,FALSE,nonsocial,1.7067,72,3,5,2,15,7,2,9,Q3,High AQ
445,anpe97,anpe97,female,25,TRUE,social,0.9929,73,4,0,2,15,7,2,9,Q3,High AQ
446,anpe97,anpe97,female,25,FALSE,nonsocial,1.1271,60,3,2,2,15,7,2,9,Q3,High AQ
447,anpe97,anpe97,female,25,TRUE,nonsocial,0.9425,19,1,4,1,15,7,2,9,Q3,High AQ
448,anpe97,anpe97,female,25,TRUE,nonsocial,1.0293,20,1,4,1,15,7,2,9,Q3,High AQ
449,anpe97,anpe97,female,25,TRUE,nonsocial,1.1581,21,1,5,1,15,7,2,9,Q3,High AQ
450,anpe97,anpe97,female,25,TRUE,nonsocial,0.918,22,1,5,1,15,7,2,9,Q3,High AQ
451,anpe97,anpe97,female,25,TRUE,nonsocial,2.4581,65,3,4,2,15,7,2,9,Q3,High AQ
452,anpe97,anpe97,female,25,FALSE,nonsocial,1.1987,66,3,4,2,15,7,2,9,Q3,High AQ
453,anpe97,anpe97,female,25,TRUE,social,1.6886,81,4,2,2,15,7,2,9,Q3,High AQ
454,anpe97,anpe97,female,25,FALSE,social,1.6545,41,2,4,1,15,7,2,9,Q3,High AQ
455,anpe97,anpe97,female,25,TRUE,social,0.7997,42,2,4,1,15,7,2,9,Q3,High AQ
456,anpe97,anpe97,female,25,TRUE,social,0.8964,43,2,4,1,15,7,2,9,Q3,High AQ
457,anpe97,anpe97,female,25,TRUE,social,1.2922,44,2,4,1,15,7,2,9,Q3,High AQ
458,anpe97,anpe97,female,25,FALSE,social,2.8508,45,2,5,1,15,7,2,9,Q3,High AQ
459,anpe97,anpe97,female,25,TRUE,social,1.7411,74,4,0,2,15,7,2,9,Q3,High AQ
460,anpe97,anpe97,female,25,TRUE,social,0.6524,47,2,5,1,15,7,2,9,Q3,High AQ
461,anpe97,anpe97,female,25,FALSE,social,1.0545,75,4,0,2,15,7,2,9,Q3,High AQ
462,anpe97,anpe97,female,25,FALSE,social,1.413,76,4,0,2,15,7,2,9,Q3,High AQ
463,anpe97,anpe97,female,25,TRUE,social,1.0897,38,2,3,1,15,7,2,9,Q3,High AQ
464,anpe97,anpe97,female,25,FALSE,social,1.6267,82,4,2,2,15,7,2,9,Q3,High AQ
465,anpe97,anpe97,female,25,TRUE,social,0.7362,80,4,1,2,15,7,2,9,Q3,High AQ
466,anpe97,anpe97,female,25,TRUE,social,0.7686,39,2,3,1,15,7,2,9,Q3,High AQ
467,anpe97,anpe97,female,25,TRUE,social,1.5111,40,2,3,1,15,7,2,9,Q3,High AQ
468,anpe97,anpe97,female,25,TRUE,social,1.3195,46,2,5,1,15,7,2,9,Q3,High AQ
469,anpe97,anpe97,female,25,TRUE,nonsocial,0.6081,51,3,0,2,15,7,2,9,Q3,High AQ
470,anpe97,anpe97,female,25,TRUE,social,1.4093,48,2,5,1,15,7,2,9,Q3,High AQ
471,anpe97,anpe97,female,25,TRUE,nonsocial,2.3932,49,3,0,2,15,7,2,9,Q3,High AQ
472,anpe97,anpe97,female,25,TRUE,nonsocial,0.9829,50,3,0,2,15,7,2,9,Q3,High AQ
473,anpe97,anpe97,female,25,FALSE,nonsocial,1.2917,63,3,3,2,15,7,2,9,Q3,High AQ
474,anpe97,anpe97,female,25,TRUE,nonsocial,2.5165,52,3,0,2,15,7,2,9,Q3,High AQ
475,anpe97,anpe97,female,25,TRUE,nonsocial,2.8999,61,3,3,2,15,7,2,9,Q3,High AQ
476,anpe97,anpe97,female,25,TRUE,social,0.7795,79,4,1,2,15,7,2,9,Q3,High AQ
477,anpe97,anpe97,female,25,TRUE,nonsocial,0.9436,64,3,3,2,15,7,2,9,Q3,High AQ
478,anpe97,anpe97,female,25,TRUE,social,1.7432,78,4,1,2,15,7,2,9,Q3,High AQ
479,anpe97,anpe97,female,25,FALSE,nonsocial,2.3298,62,3,3,2,15,7,2,9,Q3,High AQ
480,anpe97,anpe97,female,25,TRUE,social,1.0606,77,4,1,2,15,7,2,9,Q3,High AQ
481,beka93,beka93,female,29,FALSE,social,2.4049,5,1,1,1,9,1,3,4,median,Low AQ
482,beka93,beka93,female,29,TRUE,social,0.9534,20,1,4,1,9,1,3,4,median,Low AQ
483,beka93,beka93,female,29,TRUE,social,1.9733,6,1,1,1,9,1,3,4,median,Low AQ
484,beka93,beka93,female,29,FALSE,social,1.5955,4,1,0,1,9,1,3,4,median,Low AQ
485,beka93,beka93,female,29,FALSE,nonsocial,3.435,39,2,3,1,9,1,3,4,median,Low AQ
486,beka93,beka93,female,29,FALSE,nonsocial,1.3344,40,2,3,1,9,1,3,4,median,Low AQ
487,beka93,beka93,female,29,TRUE,social,0.8139,7,1,1,1,9,1,3,4,median,Low AQ
488,beka93,beka93,female,29,TRUE,nonsocial,1.6386,42,2,4,1,9,1,3,4,median,Low AQ
489,beka93,beka93,female,29,TRUE,nonsocial,1.0219,43,2,4,1,9,1,3,4,median,Low AQ
490,beka93,beka93,female,29,FALSE,nonsocial,1.1129,44,2,4,1,9,1,3,4,median,Low AQ
491,beka93,beka93,female,29,TRUE,social,2.5717,2,1,0,1,9,1,3,4,median,Low AQ
492,beka93,beka93,female,29,FALSE,social,1.9926,1,1,0,1,9,1,3,4,median,Low AQ
493,beka93,beka93,female,29,FALSE,social,1.2617,3,1,0,1,9,1,3,4,median,Low AQ
494,beka93,beka93,female,29,FALSE,social,2.2378,52,3,0,2,9,1,3,4,median,Low AQ
495,beka93,beka93,female,29,FALSE,nonsocial,5.0059,41,2,4,1,9,1,3,4,median,Low AQ
496,beka93,beka93,female,29,TRUE,social,1.6464,54,3,1,2,9,1,3,4,median,Low AQ
497,beka93,beka93,female,29,TRUE,social,1.0369,55,3,1,2,9,1,3,4,median,Low AQ
498,beka93,beka93,female,29,TRUE,social,0.5596,56,3,1,2,9,1,3,4,median,Low AQ
499,beka93,beka93,female,29,TRUE,social,2.827,53,3,1,2,9,1,3,4,median,Low AQ
500,beka93,beka93,female,29,TRUE,social,2.382,58,3,2,2,9,1,3,4,median,Low AQ
501,beka93,beka93,female,29,TRUE,social,1.5322,21,1,5,1,9,1,3,4,median,Low AQ
502,beka93,beka93,female,29,TRUE,social,0.9706,22,1,5,1,9,1,3,4,median,Low AQ
503,beka93,beka93,female,29,TRUE,social,1.6168,57,3,2,2,9,1,3,4,median,Low AQ
504,beka93,beka93,female,29,FALSE,social,0.9653,10,1,2,1,9,1,3,4,median,Low AQ
505,beka93,beka93,female,29,TRUE,social,1.0919,11,1,2,1,9,1,3,4,median,Low AQ
506,beka93,beka93,female,29,TRUE,nonsocial,4.7322,38,2,3,1,9,1,3,4,median,Low AQ
507,beka93,beka93,female,29,TRUE,social,1.6837,24,1,5,1,9,1,3,4,median,Low AQ
508,beka93,beka93,female,29,TRUE,nonsocial,3.1153,25,2,0,1,9,1,3,4,median,Low AQ
509,beka93,beka93,female,29,TRUE,nonsocial,1.3564,26,2,0,1,9,1,3,4,median,Low AQ
510,beka93,beka93,female,29,TRUE,nonsocial,1.0513,27,2,0,1,9,1,3,4,median,Low AQ
511,beka93,beka93,female,29,FALSE,nonsocial,1.5346,28,2,0,1,9,1,3,4,median,Low AQ
